Fecha,Mes,Precio
2012-08,2013-04,130.69809523809522
2012-08,2013-05,121.01285714285713
2012-08,2013-06,122.40809523809523
2012-08,2013-07,123.76714285714284
2012-08,2013-08,123.65476190476187
2012-09,2012-09,154.60099999999997
2012-09,2012-10,150.4375
2012-09,2012-11,148.09799999999998
2012-09,2012-12,157.78500000000003
2012-09,2013-01,161.405
2012-09,2013-02,166.563
2012-09,2013-03,160.8635
2012-09,2013-04,145.75499999999997
2012-09,2013-05,125.3095
2012-09,2013-06,125.38850000000002
2012-09,2013-07,127.242
2012-09,2013-08,130.64350000000002
2012-09,2013-09,133.8625
2012-10,2012-02,185.5
2012-10,2012-10,192.22
2012-10,2012-11,165.07272727272724
2012-10,2012-12,166.07272727272724
2012-10,2013-01,181.25
2012-10,2013-02,193.05454545454543
2012-10,2013-03,189.0118181818182
2012-10,2013-04,169.74545454545455
2012-10,2013-05,131.29090909090908
2012-10,2013-06,125.75772727272724
2012-10,2013-07,126.51136363636364
2012-10,2013-08,124.65863636363636
2012-10,2013-09,131.12181818181818
2012-10,2013-10,131.92272727272731
2012-11,2012-11,168.3215
2012-11,2012-12,165.825
2012-11,2013-01,184.4825
2012-11,2013-02,195.925
2012-11,2013-03,193.862
2012-11,2013-04,170.80550000000005
2012-11,2013-05,133.5295
2012-11,2013-06,133.325
2012-11,2013-07,128.515
2012-11,2013-08,126.061
2012-11,2013-09,127.99150000000002
2012-11,2013-10,129.673
2012-11,2013-11,128.95100000000002
2012-12,2012-12,171.54052631578952
2012-12,2013-01,186.77894736842103
2012-12,2013-02,194.1210526315789
2012-12,2013-03,189.9747368421053
2012-12,2013-04,170.2678947368421
2012-12,2013-05,132.97684210526316
2012-12,2013-06,133.60526315789474
2012-12,2013-07,132.52368421052634
2012-12,2013-08,126.25947368421056
2012-12,2013-09,128.2042105263158
2012-12,2013-10,129.57105263157894
2012-12,2013-11,138.5642105263158
2012-12,2013-12,142.0421052631579
2013-01,2013-01,183.9961904761905
2013-01,2013-02,191.83666666666667
2013-01,2013-03,190.84285714285718
2013-01,2013-04,171.512380952381
2013-01,2013-05,130.08857142857144
2013-01,2013-06,124.01380952380951
2013-01,2013-07,123.29047619047621
2013-01,2013-08,125.97142857142859
2013-01,2013-09,128.93714285714285
2013-01,2013-10,131.93190476190478
2013-01,2013-11,136.43809523809523
2013-01,2013-12,138.39571428571426
2013-01,2014-01,150.04190476190476
2013-02,2013-02,202.4485
2013-02,2013-03,193.29900000000004
2013-02,2013-04,170.2615
2013-02,2013-05,136.131
2013-02,2013-06,128.64499999999998
2013-02,2013-07,126.295
2013-02,2013-08,129.625
2013-02,2013-09,129.625
2013-02,2013-10,132.38
2013-02,2013-11,137.41
2013-02,2013-12,142.79
2013-02,2014-01,152.1675
2013-02,2014-02,163.83200000000005
2013-03,2013-03,162.97055555555553
2013-03,2013-04,135.055
2013-03,2013-05,126.46888888888887
2013-03,2013-06,120.485
2013-03,2013-07,118.79444444444442
2013-03,2013-08,122.26555555555555
2013-03,2013-09,124.06666666666668
2013-03,2013-10,125.57222222222224
2013-03,2013-11,129.24666666666667
2013-03,2013-12,140.77277777777778
2013-03,2014-01,150.06444444444446
2013-03,2014-02,156.1777777777778
2013-03,2014-03,152.61722222222218
2013-04,2013-04,191.95954545454543
2013-04,2013-05,132.66272727272727
2013-04,2013-06,117.79045454545454
2013-04,2013-07,114.22818181818184
2013-04,2013-08,120.5386363636364
2013-04,2013-09,125.52636363636364
2013-04,2013-10,125.13
2013-04,2013-11,124.85636363636364
2013-04,2013-12,138.84999999999994
2013-04,2014-01,146.62954545454545
2013-04,2014-02,146.12818181818182
2013-04,2014-03,140.17909090909092
2013-04,2014-04,128.08272727272725
2013-05,2013-05,148.97619047619048
2013-05,2013-06,124.15190476190477
2013-05,2013-07,116.90952380952379
2013-05,2013-08,117.59952380952379
2013-05,2013-09,125.06571428571426
2013-05,2013-10,126.43380952380951
2013-05,2013-11,126.82380952380952
2013-05,2013-12,136.72333333333336
2013-05,2014-01,144.47
2013-05,2014-02,141.89523809523808
2013-05,2014-03,134.96285714285716
2013-05,2014-04,125.38190476190478
2013-05,2014-05,117.45904761904758
2013-06,2013-06,129.31388888888887
2013-06,2013-07,122.33833333333334
2013-06,2013-08,121.83111111111113
2013-06,2013-09,125.72
2013-06,2013-10,125.80777777777777
2013-06,2013-11,125.29166666666669
2013-06,2013-12,131.9672222222222
2013-06,2014-01,141.38833333333338
2013-06,2014-02,145.45666666666668
2013-06,2014-03,136.04388888888894
2013-06,2014-04,122.445
2013-06,2014-05,119.71611111111109
2013-06,2014-06,117.51444444444445
2013-07,2013-07,189.90090909090907
2013-07,2013-08,157.2740909090909
2013-07,2013-09,143.32545454545453
2013-07,2013-10,143.2340909090909
2013-07,2013-11,146.7281818181818
2013-07,2013-12,151.4140909090909
2013-07,2014-01,154.78454545454545
2013-07,2014-02,153.79181818181817
2013-07,2014-03,146.89318181818183
2013-07,2014-04,130.87
2013-07,2014-05,122.55772727272728
2013-07,2014-06,119.82090909090911
2013-07,2014-07,113.95909090909088
2013-08,2013-08,168.738
2013-08,2013-09,156.69649999999996
2013-08,2013-10,151.40249999999997
2013-08,2013-11,151.22500000000005
2013-08,2013-12,156.53799999999998
2013-08,2014-01,150.44250000000005
2013-08,2014-02,147.957
2013-08,2014-03,141.17400000000004
2013-08,2014-04,131.37550000000002
2013-08,2014-05,118.0485
2013-08,2014-06,115.1155
2013-08,2014-07,114.505
2013-08,2014-08,119.65
2013-09,2013-09,141.54809523809524
2013-09,2013-10,139.71809523809526
2013-09,2013-11,141.14380952380952
2013-09,2013-12,142.48714285714286
2013-09,2014-01,146.12095238095233
2013-09,2014-02,150.11333333333332
2013-09,2014-03,152.48428571428568
2013-09,2014-04,133.66047619047623
2013-09,2014-05,116.6661904761905
2013-09,2014-06,116.23952380952382
2013-09,2014-07,114.97142857142856
2013-09,2014-08,118.20952380952379
2013-09,2014-09,117.87142857142858
2013-09,2014-10,131.61818181818182
2013-09,2014-11,127.12727272727273
2013-09,2014-12,129.29090909090908
2013-09,2015-01,143.85454545454547
2013-09,2015-02,151.01818181818183
2013-10,2013-10,160.94272727272727
2013-10,2013-11,148.75454545454545
2013-10,2013-12,149.43681818181818
2013-10,2014-01,150.76863636363638
2013-10,2014-02,154.85272727272724
2013-10,2014-03,156.21136363636367
2013-10,2014-04,140.76136363636368
2013-10,2014-05,121.67545454545453
2013-10,2014-06,117.98454545454544
2013-10,2014-07,116.76363636363637
2013-10,2014-08,117.52363636363636
2013-10,2014-09,119.22409090909092
2013-10,2014-10,128.3363636363637
2013-10,2014-11,126.63545454545456
2013-10,2014-12,128.73909090909095
2013-10,2015-01,145.11409090909098
2013-10,2015-02,150.96136363636367
2013-10,2015-03,139.23318181818183
2013-11,2013-11,207.91578947368419
2013-11,2013-12,203.6884210526316
2013-11,2014-01,156.08105263157896
2013-11,2014-02,161.84526315789472
2013-11,2014-03,164.74736842105264
2013-11,2014-04,145.4521052631579
2013-11,2014-05,122.71894736842104
2013-11,2014-06,119.02842105263157
2013-11,2014-07,121.00315789473686
2013-11,2014-08,120.99736842105264
2013-11,2014-09,123.11052631578951
2013-11,2014-10,133.49736842105258
2013-11,2014-11,128.86631578947367
2013-11,2014-12,128.86631578947367
2013-11,2015-01,129.32894736842104
2013-11,2015-02,131.44736842105266
2013-11,2015-03,131.44736842105266
2013-11,2015-04,130.2105263157895
2013-12,2013-12,207.73900000000003
2013-12,2014-01,171.0655
2013-12,2014-02,172.74000000000004
2013-12,2014-03,168.46999999999997
2013-12,2014-04,154.33600000000004
2013-12,2014-05,140.1415
2013-12,2014-06,130.8965
2013-12,2014-07,127.36649999999996
2013-12,2014-08,129.10049999999998
2013-12,2014-09,136.93750000000003
2013-12,2014-10,140.8025
2013-12,2014-11,134.57799999999997
2013-12,2014-12,142.00650000000005
2013-12,2015-01,142.151
2013-12,2015-02,142.32399999999998
2013-12,2015-03,137.514
2013-12,2015-04,137.066
2013-12,2015-05,137.493
2014-01,2014-01,166.10809523809522
2014-01,2014-02,181.84809523809525
2014-01,2014-03,178.48476190476194
2014-01,2014-04,161.22714285714284
2014-01,2014-05,139.89
2014-01,2014-06,130.0314285714285
2014-01,2014-07,124.82190476190478
2014-01,2014-08,134.1847619047619
2014-01,2014-09,145.24285714285713
2014-01,2014-10,148.64571428571432
2014-01,2014-11,131.35857142857142
2014-01,2014-12,145.1461904761905
2014-01,2015-01,156.64571428571423
2014-01,2015-02,156.64571428571423
2014-01,2015-03,156.637619047619
2014-01,2015-04,141.1052380952381
2014-01,2015-05,141.1052380952381
2014-01,2015-06,140.95190476190476
2014-02,2014-02,191.8005
2014-02,2014-03,181.3435
2014-02,2014-04,160.773
2014-02,2014-05,138.47450000000003
2014-02,2014-06,128.974
2014-02,2014-07,127.49700000000001
2014-02,2014-08,137.20099999999996
2014-02,2014-09,146.87600000000003
2014-02,2014-10,149.19800000000004
2014-02,2014-11,134.35250000000002
2014-02,2014-12,149.5825
2014-02,2015-01,154.791
2014-02,2015-02,163.34000000000006
2014-02,2015-03,163.34000000000006
2014-02,2015-04,163.34000000000006
2014-02,2015-05,136.99550000000005
2014-02,2015-06,136.99550000000005
2014-02,2015-07,136.84550000000004
2014-03,2014-03,163.35200000000003
2014-03,2014-04,158.7525
2014-03,2014-05,143.04599999999996
2014-03,2014-06,136.5395
2014-03,2014-07,127.5265
2014-03,2014-08,134.16749999999996
2014-03,2014-09,143.20850000000004
2014-03,2014-10,153.05400000000003
2014-03,2014-11,138.73099999999994
2014-03,2014-12,152.615
2014-03,2015-01,161.9395
2014-03,2015-02,166.6275
2014-03,2015-03,149.666
2014-03,2015-04,149.666
2014-03,2015-05,149.026
2014-03,2015-06,131.933
2014-03,2015-07,131.933
2014-03,2015-08,131.3715
2014-04,2014-04,250.1965
2014-04,2014-05,166.618
2014-04,2014-06,148.95499999999996
2014-04,2014-07,133.0005
2014-04,2014-08,137.57250000000002
2014-04,2014-09,153.01550000000003
2014-04,2014-10,160.53200000000004
2014-04,2014-11,151.071
2014-04,2014-12,158.458
2014-04,2015-01,168.4525
2014-04,2015-02,173.0625
2014-04,2015-03,168.9075
2014-04,2015-04,145.744
2014-04,2015-05,145.744
2014-04,2015-06,145.46600000000004
2014-04,2015-07,133.366
2014-04,2015-08,133.366
2014-04,2015-09,133.929
2014-05,2014-05,350.3376190476191
2014-05,2014-06,213.78238095238098
2014-05,2014-07,183.0761904761905
2014-05,2014-08,183.9852380952381
2014-05,2014-09,179.90476190476193
2014-05,2014-10,200.31619047619046
2014-05,2014-11,201.37714285714284
2014-05,2014-12,202.8823809523809
2014-05,2015-01,203.10047619047614
2014-05,2015-02,203.27809523809523
2014-05,2015-03,198.21619047619046
2014-05,2015-04,165.8661904761905
2014-05,2015-05,163.43047619047627
2014-05,2015-06,163.43047619047627
2014-05,2015-07,163.43047619047627
2014-05,2015-08,159.47428571428568
2014-05,2015-09,159.47428571428568
2014-05,2015-10,159.03238095238092
2014-06,2014-06,356.86944444444435
2014-06,2014-07,239.115
2014-06,2014-08,205.9005555555556
2014-06,2014-09,217.12222222222215
2014-06,2014-10,205.60666666666668
2014-06,2014-11,203.535
2014-06,2014-12,227.8577777777778
2014-06,2015-01,200.73777777777772
2014-06,2015-02,206.37777777777782
2014-06,2015-03,203.71611111111113
2014-06,2015-04,192.71222222222227
2014-06,2015-05,174.0666666666666
2014-06,2015-06,162.02722222222226
2014-06,2015-07,162.02722222222226
2014-06,2015-08,162.02722222222226
2014-06,2015-09,166.74555555555554
2014-06,2015-10,166.74555555555554
2014-06,2015-11,170.11611111111108
2014-07,2014-07,183.29409090909093
2014-07,2014-08,191.95818181818183
2014-07,2014-09,194.49272727272728
2014-07,2014-10,216.90636363636366
2014-07,2014-11,204.82272727272724
2014-07,2014-12,192.94590909090908
2014-07,2015-01,190.59272727272727
2014-07,2015-02,198.29863636363635
2014-07,2015-03,193.2459090909091
2014-07,2015-04,178.46045454545452
2014-07,2015-05,165.88
2014-07,2015-06,155.12500000000003
2014-07,2015-07,156.3940909090909
2014-07,2015-08,156.3940909090909
2014-07,2015-09,156.17045454545453
2014-07,2015-10,159.74818181818185
2014-07,2015-11,159.74818181818185
2014-07,2015-12,159.80818181818188
2014-08,2014-08,224.62315789473686
2014-08,2014-09,212.17210526315793
2014-08,2014-10,213.03000000000003
2014-08,2014-11,199.57
2014-08,2014-12,203.11157894736843
2014-08,2015-01,196.88157894736838
2014-08,2015-02,209.38894736842119
2014-08,2015-03,200.14315789473687
2014-08,2015-04,181.36526315789482
2014-08,2015-05,163.15578947368422
2014-08,2015-06,143.7342105263158
2014-08,2015-07,145.0168421052632
2014-08,2015-08,149.2321052631579
2014-08,2015-09,149.2321052631579
2014-08,2015-10,149.4842105263158
2014-08,2015-11,152.3731578947369
2014-08,2015-12,152.3731578947369
2014-08,2016-01,151.95526315789473
2014-09,2014-09,191.71863636363636
2014-09,2014-10,205.9409090909091
2014-09,2014-11,200.0868181818182
2014-09,2014-12,205.85818181818183
2014-09,2015-01,198.15318181818185
2014-09,2015-02,216.60272727272732
2014-09,2015-03,197.39363636363635
2014-09,2015-04,179.57500000000005
2014-09,2015-05,159.76272727272732
2014-09,2015-06,137.9963636363636
2014-09,2015-07,144.56272727272727
2014-09,2015-08,150.0313636363636
2014-09,2015-09,151.4318181818182
2014-09,2015-10,151.4318181818182
2014-09,2015-11,151.4318181818182
2014-09,2015-12,151.17272727272731
2014-09,2016-01,151.17272727272731
2014-09,2016-02,150.81500000000003
2014-10,2014-10,214.50590909090917
2014-10,2014-11,209.33181818181808
2014-10,2014-12,221.71454545454537
2014-10,2015-01,209.7386363636364
2014-10,2015-02,223.91954545454544
2014-10,2015-03,212.23636363636368
2014-10,2015-04,184.83181818181825
2014-10,2015-05,162.61363636363637
2014-10,2015-06,137.6854545454545
2014-10,2015-07,144.0445454545455
2014-10,2015-08,150.31499999999997
2014-10,2015-09,151.36909090909091
2014-10,2015-10,150.66136363636363
2014-10,2015-11,150.66136363636363
2014-10,2015-12,150.8159090909091
2014-10,2016-01,155.28272727272727
2014-10,2016-02,155.28272727272727
2014-10,2016-03,154.15772727272727
2014-11,2014-11,181.2055555555556
2014-11,2014-12,197.91777777777776
2014-11,2015-01,201.45722222222219
2014-11,2015-02,221.665
2014-11,2015-03,201.9761111111111
2014-11,2015-04,181.5777777777777
2014-11,2015-05,160.56500000000003
2014-11,2015-06,134.11833333333334
2014-11,2015-07,140.2533333333333
2014-11,2015-08,142.66500000000005
2014-11,2015-09,145.51000000000005
2014-11,2015-10,148.67277777777778
2014-11,2015-11,149.72222222222226
2014-11,2015-12,149.72222222222226
2014-11,2016-01,149.5
2014-11,2016-02,154.82666666666668
2014-11,2016-03,154.82666666666668
2014-11,2016-04,154.82666666666668
2014-12,2014-12,190.2725
2014-12,2015-01,205.2135
2014-12,2015-02,222.22299999999998
2014-12,2015-03,197.0660000000001
2014-12,2015-04,176.1985
2014-12,2015-05,152.63499999999996
2014-12,2015-06,134.18200000000002
2014-12,2015-07,137.66699999999997
2014-12,2015-08,143.0775
2014-12,2015-09,146.13799999999995
2014-12,2015-10,148.62550000000005
2014-12,2015-11,150.253
2014-12,2015-12,151.5685
2014-12,2016-01,151.5685
2014-12,2016-02,151.671
2014-12,2016-03,150.68
2014-12,2016-04,150.68
2014-12,2016-05,150.2325
2015-01,2015-01,200.6735
2015-01,2015-02,224.72299999999998
2015-01,2015-03,208.58500000000004
2015-01,2015-04,197.60700000000003
2015-01,2015-05,165.92350000000005
2015-01,2015-06,142.07799999999997
2015-01,2015-07,142.17900000000003
2015-01,2015-08,149.37599999999995
2015-01,2015-09,148.26450000000003
2015-01,2015-10,148.858
2015-01,2015-11,151.1965
2015-01,2015-12,155.58849999999995
2015-01,2016-01,160.33849999999995
2015-01,2016-02,160.33849999999995
2015-01,2016-03,160.33849999999995
2015-01,2016-04,152.39249999999996
2015-01,2016-05,152.39249999999996
2015-01,2016-06,152.63
2015-02,2015-02,178.9885
2015-02,2015-03,186.6945
2015-02,2015-04,176.55050000000003
2015-02,2015-05,161.671
2015-02,2015-06,139.494
2015-02,2015-07,142.47400000000005
2015-02,2015-08,146.416
2015-02,2015-09,148.1415
2015-02,2015-10,147.657
2015-02,2015-11,148.622
2015-02,2015-12,154.81900000000005
2015-02,2016-01,160.18649999999997
2015-02,2016-02,161.87050000000005
2015-02,2016-03,161.87050000000005
2015-02,2016-04,161.8795
2015-02,2016-05,146.79850000000005
2015-02,2016-06,146.79850000000005
2015-02,2016-07,146.6435
2015-03,2015-03,197.63714285714283
2015-03,2015-04,191.56761904761902
2015-03,2015-05,165.10285714285718
2015-03,2015-06,141.61428571428573
2015-03,2015-07,143.76190476190482
2015-03,2015-08,150.2895238095238
2015-03,2015-09,152.6123809523809
2015-03,2015-10,150.22476190476192
2015-03,2015-11,152.5309523809524
2015-03,2015-12,161.2847619047619
2015-03,2016-01,171.30761904761906
2015-03,2016-02,179.6042857142857
2015-03,2016-03,163.0795238095238
2015-03,2016-04,163.0795238095238
2015-03,2016-05,164.0147619047619
2015-03,2016-06,150.55761904761906
2015-03,2016-07,150.55761904761906
2015-03,2016-08,149.7452380952381
2015-04,2015-04,181.488
2015-04,2015-05,169.0205
2015-04,2015-06,140.4415
2015-04,2015-07,143.685
2015-04,2015-08,146.98600000000005
2015-04,2015-09,152.7035
2015-04,2015-10,151.70350000000005
2015-04,2015-11,153.1575
2015-04,2015-12,160.99849999999995
2015-04,2016-01,171.9345
2015-04,2016-02,180.33
2015-04,2016-03,181.36
2015-04,2016-04,157.572
2015-04,2016-05,157.572
2015-04,2016-06,158.191
2015-04,2016-07,153.31400000000005
2015-04,2016-08,153.31400000000005
2015-04,2016-09,153.673
2015-05,2015-05,216.70263157894738
2015-05,2015-06,171.31263157894742
2015-05,2015-07,157.70315789473685
2015-05,2015-08,160.7863157894737
2015-05,2015-09,159.7868421052631
2015-05,2015-10,158.0663157894737
2015-05,2015-11,157.48526315789474
2015-05,2015-12,165.0457894736842
2015-05,2016-01,179.90315789473686
2015-05,2016-02,194.82315789473682
2015-05,2016-03,184.87263157894742
2015-05,2016-04,172.59105263157898
2015-05,2016-05,152.26105263157896
2015-05,2016-06,152.26105263157896
2015-05,2016-07,152.50315789473683
2015-05,2016-08,156.2105263157895
2015-05,2016-09,156.2105263157895
2015-05,2016-10,156.22578947368424
2015-06,2015-06,200.0563157894737
2015-06,2015-07,178.42368421052632
2015-06,2015-08,192.761052631579
2015-06,2015-09,188.27421052631576
2015-06,2015-10,179.93421052631575
2015-06,2015-11,185.34210526315792
2015-06,2015-12,188.41368421052633
2015-06,2016-01,187.49105263157898
2015-06,2016-02,201.7026315789473
2015-06,2016-03,184.9784210526316
2015-06,2016-04,170.78105263157894
2015-06,2016-05,166.2268421052631
2015-06,2016-06,153.37052631578942
2015-06,2016-07,153.37052631578942
2015-06,2016-08,153.08368421052631
2015-06,2016-09,168.49157894736842
2015-06,2016-10,168.49157894736842
2015-06,2016-11,168.58894736842103
2015-07,2015-07,207.05272727272725
2015-07,2015-08,189.7436363636364
2015-07,2015-09,188.3736363636364
2015-07,2015-10,182.58
2015-07,2015-11,193.17090909090908
2015-07,2015-12,195.27454545454552
2015-07,2016-01,187.31
2015-07,2016-02,200.25227272727267
2015-07,2016-03,185.2631818181818
2015-07,2016-04,178.9518181818182
2015-07,2016-05,167.64181818181817
2015-07,2016-06,158.98363636363638
2015-07,2016-07,153.39
2015-07,2016-08,153.39
2015-07,2016-09,153.39
2015-07,2016-10,158.30454545454543
2015-07,2016-11,158.30454545454543
2015-07,2016-12,158.4340909090909
2015-08,2015-08,187.58526315789476
2015-08,2015-09,188.6536842105263
2015-08,2015-10,180.6963157894737
2015-08,2015-11,180.3594736842105
2015-08,2015-12,195.08842105263162
2015-08,2016-01,189.67315789473687
2015-08,2016-02,204.11947368421056
2015-08,2016-03,191.4694736842105
2015-08,2016-04,179.89947368421056
2015-08,2016-05,165.58736842105267
2015-08,2016-06,158.76263157894732
2015-08,2016-07,153.51526315789474
2015-08,2016-08,152.91947368421052
2015-08,2016-09,152.91947368421052
2015-08,2016-10,152.75157894736844
2015-08,2016-11,155.98052631578952
2015-08,2016-12,155.98052631578952
2015-08,2017-01,155.68157894736842
2015-09,2015-09,264.0868181818182
2015-09,2015-10,221.68772727272724
2015-09,2015-11,211.0290909090909
2015-09,2015-12,228.85818181818183
2015-09,2016-01,214.3459090909091
2015-09,2016-02,235.54181818181817
2015-09,2016-03,235.12454545454543
2015-09,2016-04,190.9018181818182
2015-09,2016-05,173.36
2015-09,2016-06,163.98454545454544
2015-09,2016-07,159.6440909090909
2015-09,2016-08,168.02954545454546
2015-09,2016-09,166.02772727272728
2015-09,2016-10,166.02772727272728
2015-09,2016-11,166.02772727272728
2015-09,2016-12,179.43045454545452
2015-09,2017-01,179.1909090909091
2015-09,2017-02,181.36227272727268
2015-10,2015-10,859.2390476190477
2015-10,2015-11,341.5752380952381
2015-10,2015-12,347.6523809523809
2015-10,2016-01,306.54285714285714
2015-10,2016-02,309.7295238095238
2015-10,2016-03,304.74761904761897
2015-10,2016-04,294.40142857142865
2015-10,2016-05,221.01095238095238
2015-10,2016-06,194.73666666666676
2015-10,2016-07,178.9242857142857
2015-10,2016-08,168.81190476190474
2015-10,2016-09,176.4333333333333
2015-10,2016-10,183.92857142857144
